# Generated from bridge-api/intelligence-knowledge-graph. Do not hand-edit.
edgeId,sourceNodeId,relationshipType,targetNodeId,relationshipVersion,relationshipConfidence,relationshipSource,testOnly,relationshipHash
edge:bc66da4dd213125a1bf1,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.002.decision_recorded,DEPENDS_ON,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.001.history_record_created,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,037ca32fde1c46e1f1384e116248b6f7cbde359afaa43f3d2fa27673d063f309
edge:c67a1ef54158553f80e0,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.003.review_requested,GOVERNS,Decision History Record:history.decision.supervisor_report.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,1b1b9cdbe18465a929f5cc5d45edd38ce657d1cb6579b18b348033865b8a722c
edge:45f4b1fe6ffeeb386f70,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.003.review_requested,DEPENDS_ON,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.002.decision_recorded,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,5c8531eb6461f95e134749379789663aa4abfd14d2ca695815c6e5a01e0e73f4
edge:87763f1c9308ac9d29c0,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.004.review_completed,GOVERNS,Decision History Record:history.decision.supervisor_report.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,e0ef19915ca18292b9415294ccc7b69c89a930985ff9804e71613734eb1858f3
edge:c6307b00b9ee6f3c72c2,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.004.review_completed,DEPENDS_ON,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.003.review_requested,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,48691e7bc57b53b9b862357d62b6c939e728c269fe46a1118c9cd1cabd36a1c7
edge:5756c7eed0a472bf7e55,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.005.human_review_required,GOVERNS,Decision History Record:history.decision.supervisor_report.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a1b0eaac50a29ad55b84e31e518cdeaefb2d7e4b2467edaf4100600be8ff140f
edge:322ec9b7270755ea71d0,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.005.human_review_required,DEPENDS_ON,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.004.review_completed,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,7fed1e07e7546aa88a8b4dd7a97aa99b0223bcf84de8e7f1d7de52194d2ea599
edge:f9435f99a09870f6e3f0,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.006.human_review_unresolved,GOVERNS,Decision History Record:history.decision.supervisor_report.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,ef9f01d743c523cbaaec9e54a5ea1a2e0ccf5ed4ea96191ed0d2361f3c88dc95
edge:8291bb72e06259ba1255,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.006.human_review_unresolved,DEPENDS_ON,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.005.human_review_required,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,69957fcdaaf69aa1024a0c3025ec6eb3711dc7a9369571c800713a9321dd743f
edge:044f81b7e62f5a0417b9,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.007.replay_requested,GOVERNS,Decision History Record:history.decision.supervisor_report.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,40947236f11d7da56573772ea8f7c0f48381b6ead1a594860c5d1313804fec03
edge:3fece8927cc9d5d8a96b,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.007.replay_requested,DEPENDS_ON,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.006.human_review_unresolved,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,71e0ecbc0580bcd2b78aaeed186374a301388d9d0acfca9b59f381fce148dccc
edge:ceb5e2088539c0573100,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.008.replay_completed,GOVERNS,Decision History Record:history.decision.supervisor_report.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,7eef998abc5afbc628b15326ee06336369245aaca0cbfded4b7479bf0e7dc6b1
edge:921dde182538fac3042d,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.008.replay_completed,DEPENDS_ON,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.007.replay_requested,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,c06b6db70e4fb8978ccf95774801ea32a56955ea061b99451080e40d00d53350
edge:6dcffe68963676c879c9,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.009.reproducibility_confirmed,GOVERNS,Decision History Record:history.decision.supervisor_report.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,bafee5290154bbefdfe55a5e429aaa34f7a89d3f02d64dad8560a20dad4cad72
edge:ce9fdb973a3cea806ba0,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.009.reproducibility_confirmed,DEPENDS_ON,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.008.replay_completed,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,c10956626fe35007f90b26636e9e3a6e010c12e0e7f192c61e481e9a71b819de
edge:0c77726987a2e6ef29ef,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.010.attestation_recorded,GOVERNS,Decision History Record:history.decision.supervisor_report.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,67a60de7c633a501bf5a3880dbb78428ab3f7c8e660ab9cbcaf23ef5ebab718a
edge:3e472b38803ef7709560,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.010.attestation_recorded,DEPENDS_ON,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.009.reproducibility_confirmed,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,3c7b9de4baf63edfb19e025ba22e347e46e080c73ebcc8c40095dcedc1a865d3
edge:6a25fafddd97bcdfbb24,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.011.prior_event_annotated,GOVERNS,Decision History Record:history.decision.supervisor_report.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,0f77f3fcb9f99177a07ae907829ffaa6cf10ccfe596eead250f364e13827c644
edge:566ec54ecb8981b33dde,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.011.prior_event_annotated,DEPENDS_ON,Governance Event:history.decision.supervisor_report.initial.offline.v1.record.v1.event.010.attestation_recorded,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,f16811b8827575a6196de0d0d7187bd3d61a1261e5c6319593a1626b3bbe0173
edge:ec5f873d9b61ab9d7393,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.001.history_record_created,GOVERNS,Decision History Record:history.decision.text_cleanup.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,081e987d11eb2fec21dcfe26514c668955a8c6a1622617c44b4b6ca808ae14f8
edge:adfe30cc7bc99ca114da,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.002.decision_recorded,GOVERNS,Decision History Record:history.decision.text_cleanup.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,88adabb4d16a520bbfe19f6125e3c6e93d8a9b6be2b2da17f735a4bed02f3ddd
edge:0838bc9f1bcdf6ccad64,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.002.decision_recorded,DEPENDS_ON,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.001.history_record_created,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,23ed9f05881cbd98bda7ca5c083dfb36ad6ca228d786665616a86185c100746b
edge:0ddad0ff3db21433df45,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.003.review_requested,GOVERNS,Decision History Record:history.decision.text_cleanup.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,e704942fd2c86cd457bbae0988b08a0c550b5681717fb6a7423a2a33ad4ac7be
edge:773eef6d15b251ef3bdb,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.003.review_requested,DEPENDS_ON,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.002.decision_recorded,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,6aa9689b6a57282361b4325eb39e0d66bd147fe082db2d8ef4d63a0da239e634
edge:3da4e9db1ccf8443dc10,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.004.review_completed,GOVERNS,Decision History Record:history.decision.text_cleanup.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,1f5557c4b097d9fb720c152d3c8aff7e621a345797bd700336b76f946d0f2b77
edge:02a1c5f9a095dec0b3d3,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.004.review_completed,DEPENDS_ON,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.003.review_requested,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,ea153e3646d53f85737d859ef43354dac9d7c88ba6836ab8427e27d20d872718
edge:977a365512a64667493e,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.005.approval_requested,GOVERNS,Decision History Record:history.decision.text_cleanup.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,c7f18c6cda20082c328b7e62f5bff95b941763427938baac3efdd542fb6cfcfe
edge:25167f0edaa23812c3f8,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.005.approval_requested,DEPENDS_ON,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.004.review_completed,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,fbae97b4f91548254a1d01ecbf5872a5aa5e11a58947272f0d7e8c2eace30a46
edge:2dbc3fedb698b51768d4,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.006.approved_with_conditions,GOVERNS,Decision History Record:history.decision.text_cleanup.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,043fd7afb3ed78ae21a6de241d5530ed1ed7a29dec9eb70545ee6b1b786f058d
edge:2fbd3f85c9e94c30441a,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.006.approved_with_conditions,DEPENDS_ON,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.005.approval_requested,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,fccec25ca6444277a028ed4bd5af5e8d3f6123ad0faa04348413d12776f2542d
edge:1d7e7cc2d3d47a1a1c30,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.007.exception_requested,GOVERNS,Decision History Record:history.decision.text_cleanup.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,57feade4bb1060feb219eb152e6ae559a1ab591aa498beeff1b14dc1fb74cb92
edge:d4804a32ce74a0b4c0c1,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.007.exception_requested,DEPENDS_ON,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.006.approved_with_conditions,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,02ba8c13c390c431b6d64b8ddc1e95019ec3446e5e3b1a2c4fd288e0bfd090cd
edge:b360879f61ca7a738af2,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.008.exception_granted,GOVERNS,Decision History Record:history.decision.text_cleanup.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,56c82626227991e8d4ab8766f318435f70f63a71c99b8dd9e71574ab8878bd6b
edge:5f0f07a6bf7e2450b86a,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.008.exception_granted,DEPENDS_ON,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.007.exception_requested,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,786fe6eaf4169f259da61eaeb6a0a55f00432e9fdfbc5e0ee4ad9e86552f282e
edge:c920d21be873d9d97a4d,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.009.replay_requested,GOVERNS,Decision History Record:history.decision.text_cleanup.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,1c498e8b505becdab74e7dcb99df3916ad2cd392c103fc3a9584f20f60f78d3b
edge:de14a1967f99bc180505,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.009.replay_requested,DEPENDS_ON,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.008.exception_granted,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,36dc4b7732cb73f6bf51a44603d9b3d21074991dedb3305d3e6c7c6a82d02b56
edge:979056c654ec5c7632c5,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.010.replay_completed,GOVERNS,Decision History Record:history.decision.text_cleanup.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,702f198a27e9478a8a8b1c9bad6d9888bda2ce1bc0c2766baa10a9c8215401c0
edge:9a8110e66faa503304e3,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.010.replay_completed,DEPENDS_ON,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.009.replay_requested,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,b0ac07ecf4ee340ff5f54af247f961fbe8bb96ae066a70ed10df67b3a44b40ac
edge:d06c0a7bb2d7b9738c82,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.011.reproducibility_confirmed,GOVERNS,Decision History Record:history.decision.text_cleanup.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,f8c633752ccba58e78a91b74bcc003ac60eaff6fd572001aaa1bd3538d44355d
edge:1b727179d930efdbf7a7,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.011.reproducibility_confirmed,DEPENDS_ON,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.010.replay_completed,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,021b565b1bd990268788b27c2aa42e036d705082e1a6e37b32dff6a0200756e5
edge:31cb8b38653af61d38f4,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.012.attestation_recorded,GOVERNS,Decision History Record:history.decision.text_cleanup.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,52599353939cfbb2e75f59cc8e8788c26be4c0d7da21ff089733a9c6d2cbe07a
edge:3daa79f1f5310ca232b5,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.012.attestation_recorded,DEPENDS_ON,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.011.reproducibility_confirmed,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,ace4f8177f0ae42e2d8028e10abae9014fdea8e6e5c7a917f35c37b5343a45a3
edge:a91b04cecd1419554ad7,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.013.prior_event_annotated,GOVERNS,Decision History Record:history.decision.text_cleanup.initial.offline.v1.record.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,98eea4c0409da209e2c5e5cc5e4c4afcf7ab65af8ea30a741a527a46e72a74cf
edge:f71f2561690843680423,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.013.prior_event_annotated,DEPENDS_ON,Governance Event:history.decision.text_cleanup.initial.offline.v1.record.v1.event.012.attestation_recorded,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,2ac6ee8217fc15280cd074054fddaca19dd3cad476f276b5ad06f826415e3908
edge:270c91a5ac73796523dc,Generated Artifact:docs/implementation/benchmark-dataset-framework/generated/benchmark_case_index.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,e23f5d0af7606cbdc5f6b500dde92482f9052d7e5b59bb5d48f23170bda4a3c9
edge:b801481373145074e051,Generated Artifact:docs/implementation/benchmark-dataset-framework/generated/benchmark_coverage_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,68b9f29f800f8fc0eedec34cd90d14993aceefd6624862120cc1489269c92342
edge:527ccc4edb5692478118,Generated Artifact:docs/implementation/benchmark-dataset-framework/generated/BENCHMARK_COVERAGE_REPORT.md,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,95aead4612a479962256388b9cf8d5f741c97460b1cbb8a21155cd4acbf22cbb
edge:907d47da36f2107e01f4,Generated Artifact:docs/implementation/benchmark-dataset-framework/generated/benchmark_dataset_catalog.csv,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,bfc1b746d678e952d87650ea281338c6ea3ac66715e074cc1cb105cabfcad059
