"Path","Category","Size"
"node_modules\istanbul-lib-instrument\node_modules\semver\bin\semver.js","F. Local caches","4717"
"node_modules\istanbul-lib-instrument\src\constants.js","F. Local caches","386"
"node_modules\istanbul-lib-instrument\src\index.js","F. Local caches","594"
"node_modules\istanbul-lib-instrument\src\instrumenter.js","F. Local caches","7012"
"node_modules\istanbul-lib-instrument\src\read-coverage.js","F. Local caches","2156"
"node_modules\istanbul-lib-instrument\src\source-coverage.js","F. Local caches","3640"
"node_modules\istanbul-lib-instrument\src\visitor.js","F. Local caches","28845"
"node_modules\jest-environment-node\LICENSE","F. Local caches","1088"
"node_modules\jest-environment-node\package.json","F. Local caches","876"
"node_modules\jest-environment-node\build\index.d.ts","F. Local caches","1330"
"node_modules\jest-environment-node\build\index.js","F. Local caches","6071"
"node_modules\jest-get-type\LICENSE","F. Local caches","1088"
"node_modules\jest-get-type\package.json","F. Local caches","658"
"node_modules\jest-get-type\build\index.d.ts","F. Local caches","531"
"node_modules\jest-get-type\build\index.js","F. Local caches","1517"
"node_modules\jest-haste-map\LICENSE","F. Local caches","1088"
"node_modules\jest-haste-map\package.json","F. Local caches","1115"
"node_modules\jest-haste-map\build\blacklist.js","F. Local caches","1382"
"node_modules\jest-haste-map\build\constants.js","F. Local caches","1116"
"node_modules\jest-haste-map\build\getMockName.js","F. Local caches","1997"
"node_modules\jest-haste-map\build\HasteFS.js","F. Local caches","3980"
"node_modules\jest-haste-map\build\index.d.ts","F. Local caches","6600"
"node_modules\jest-haste-map\build\index.js","F. Local caches","35717"
"node_modules\jest-haste-map\build\ModuleMap.js","F. Local caches","7663"
"node_modules\jest-haste-map\build\types.js","F. Local caches","14"
"node_modules\jest-haste-map\build\worker.js","F. Local caches","4942"
"node_modules\jest-haste-map\build\crawlers\node.js","F. Local caches","7315"
"node_modules\jest-haste-map\build\crawlers\watchman.js","F. Local caches","11439"
"node_modules\jest-haste-map\build\lib\dependencyExtractor.js","F. Local caches","2099"
"node_modules\jest-haste-map\build\lib\fast_path.js","F. Local caches","2340"
"node_modules\jest-haste-map\build\lib\getPlatformExtension.js","F. Local caches","910"
"node_modules\jest-haste-map\build\lib\isWatchmanInstalled.js","F. Local caches","766"
"node_modules\jest-haste-map\build\lib\normalizePathSep.js","F. Local caches","1913"
"node_modules\jest-haste-map\build\watchers\common.js","F. Local caches","2613"
"node_modules\jest-haste-map\build\watchers\FSEventsWatcher.js","F. Local caches","6319"
"node_modules\jest-haste-map\build\watchers\NodeWatcher.js","F. Local caches","8911"
"node_modules\jest-haste-map\build\watchers\RecrawlWarning.js","F. Local caches","1403"
"node_modules\jest-haste-map\build\watchers\WatchmanWatcher.js","F. Local caches","9460"
"node_modules\jest-message-util\LICENSE","F. Local caches","1088"
"node_modules\jest-message-util\package.json","F. Local caches","1054"
"node_modules\jest-message-util\build\index.d.ts","F. Local caches","1691"
"node_modules\jest-message-util\build\index.js","F. Local caches","16724"
"node_modules\jest-message-util\build\types.js","F. Local caches","14"
"node_modules\jest-mock\LICENSE","F. Local caches","1088"
"node_modules\jest-mock\package.json","F. Local caches","776"
"node_modules\jest-mock\README.md","F. Local caches","4418"
"node_modules\jest-mock\build\index.d.ts","F. Local caches","11086"
"node_modules\jest-mock\build\index.js","F. Local caches","30113"
"node_modules\jest-regex-util\LICENSE","F. Local caches","1088"
"node_modules\jest-regex-util\package.json","F. Local caches","647"
"node_modules\jest-regex-util\build\index.d.ts","F. Local caches","606"
"node_modules\jest-regex-util\build\index.js","F. Local caches","1174"
"node_modules\jest-util\LICENSE","F. Local caches","1088"
"node_modules\jest-util\package.json","F. Local caches","863"
"node_modules\jest-util\Readme.md","F. Local caches","5232"
"node_modules\jest-util\build\clearLine.js","F. Local caches","395"
"node_modules\jest-util\build\convertDescriptorToString.js","F. Local caches","751"
"node_modules\jest-util\build\createDirectory.js","F. Local caches","1864"
"node_modules\jest-util\build\createProcessObject.js","F. Local caches","3355"
"node_modules\jest-util\build\deepCyclicCopy.js","F. Local caches","2041"
"node_modules\jest-util\build\ErrorWithStack.js","F. Local caches","805"
"node_modules\jest-util\build\formatTime.js","F. Local caches","635"
"node_modules\jest-util\build\globsToMatcher.js","F. Local caches","3386"
"node_modules\jest-util\build\index.d.ts","F. Local caches","3484"
"node_modules\jest-util\build\index.js","F. Local caches","5813"
"node_modules\jest-util\build\installCommonGlobals.js","F. Local caches","3417"
"node_modules\jest-util\build\interopRequireDefault.js","F. Local caches","650"
"node_modules\jest-util\build\invariant.js","F. Local caches","403"
"node_modules\jest-util\build\isInteractive.js","F. Local caches","537"
"node_modules\jest-util\build\isNonNullable.js","F. Local caches","363"
"node_modules\jest-util\build\isPromise.js","F. Local caches","491"
"node_modules\jest-util\build\pluralize.js","F. Local caches","408"
"node_modules\jest-util\build\preRunMessage.js","F. Local caches","953"
"node_modules\jest-util\build\replacePathSepForGlob.js","F. Local caches","404"
"node_modules\jest-util\build\requireOrImportModule.js","F. Local caches","2123"
"node_modules\jest-util\build\setGlobal.js","F. Local caches","415"
"node_modules\jest-util\build\specialChars.js","F. Local caches","684"
"node_modules\jest-util\build\testPathPatternToRegExp.js","F. Local caches","632"
"node_modules\jest-util\build\tryRealpath.js","F. Local caches","653"
"node_modules\jest-util\node_modules\ci-info\CHANGELOG.md","F. Local caches","5238"
"node_modules\jest-util\node_modules\ci-info\index.d.ts","F. Local caches","2615"
"node_modules\jest-util\node_modules\ci-info\index.js","F. Local caches","2368"
"node_modules\jest-util\node_modules\ci-info\LICENSE","F. Local caches","1086"
"node_modules\jest-util\node_modules\ci-info\package.json","F. Local caches","1023"
"node_modules\jest-util\node_modules\ci-info\README.md","F. Local caches","8011"
"node_modules\jest-util\node_modules\ci-info\vendors.json","F. Local caches","5720"
"node_modules\jest-validate\LICENSE","F. Local caches","1088"
"node_modules\jest-validate\package.json","F. Local caches","841"
"node_modules\jest-validate\README.md","F. Local caches","5743"
"node_modules\jest-validate\build\condition.js","F. Local caches","1329"
"node_modules\jest-validate\build\defaultConfig.js","F. Local caches","1027"
"node_modules\jest-validate\build\deprecated.js","F. Local caches","849"
"node_modules\jest-validate\build\errors.js","F. Local caches","1777"
"node_modules\jest-validate\build\exampleConfig.js","F. Local caches","907"
"node_modules\jest-validate\build\index.d.ts","F. Local caches","2229"
"node_modules\jest-validate\build\index.js","F. Local caches","1370"
"node_modules\jest-validate\build\types.js","F. Local caches","14"
"node_modules\jest-validate\build\utils.js","F. Local caches","2822"
"node_modules\jest-validate\build\validate.js","F. Local caches","3566"
"node_modules\jest-validate\build\validateCLIOptions.js","F. Local caches","3831"
"node_modules\jest-validate\build\warnings.js","F. Local caches","1340"
"node_modules\jest-worker\LICENSE","F. Local caches","1088"
"node_modules\jest-worker\package.json","F. Local caches","1012"
"node_modules\jest-worker\README.md","F. Local caches","12626"
"node_modules\jest-worker\build\Farm.js","F. Local caches","4289"
"node_modules\jest-worker\build\FifoQueue.js","F. Local caches","2267"
"node_modules\jest-worker\build\index.d.ts","F. Local caches","10403"
"node_modules\jest-worker\build\index.js","F. Local caches","6093"
"node_modules\jest-worker\build\PriorityQueue.js","F. Local caches","3948"
"node_modules\jest-worker\build\types.js","F. Local caches","2526"
"node_modules\jest-worker\build\WorkerPool.js","F. Local caches","1053"
"node_modules\jest-worker\build\base\BaseWorkerPool.js","F. Local caches","4402"
"node_modules\jest-worker\build\workers\ChildProcessWorker.js","F. Local caches","16547"
"node_modules\jest-worker\build\workers\messageParent.js","F. Local caches","940"
"node_modules\jest-worker\build\workers\NodeThreadsWorker.js","F. Local caches","11038"
"node_modules\jest-worker\build\workers\processChild.js","F. Local caches","4196"
"node_modules\jest-worker\build\workers\threadChild.js","F. Local caches","4787"
"node_modules\jest-worker\build\workers\WorkerAbstract.js","F. Local caches","3596"
"node_modules\jest-worker\node_modules\supports-color\browser.js","F. Local caches","441"
"node_modules\jest-worker\node_modules\supports-color\index.js","F. Local caches","3065"
"node_modules\jest-worker\node_modules\supports-color\license","F. Local caches","1117"
"node_modules\jest-worker\node_modules\supports-color\package.json","F. Local caches","961"
"node_modules\jest-worker\node_modules\supports-color\readme.md","F. Local caches","2868"
"node_modules\jimp-compact\package.json","F. Local caches","505"
"node_modules\jimp-compact\README.md","F. Local caches","1322"
"node_modules\jimp-compact\dist\jimp.js","F. Local caches","537491"
"node_modules\js-tokens\CHANGELOG.md","F. Local caches","4481"
"node_modules\js-tokens\index.js","F. Local caches","1448"
"node_modules\js-tokens\LICENSE","F. Local caches","1103"
"node_modules\js-tokens\package.json","F. Local caches","649"
"node_modules\js-tokens\README.md","F. Local caches","7388"
"node_modules\js-yaml\index.js","F. Local caches","81"
"node_modules\js-yaml\LICENSE","F. Local caches","1084"
"node_modules\js-yaml\package.json","F. Local caches","1159"
"node_modules\js-yaml\README.md","F. Local caches","10102"
"node_modules\js-yaml\bin\js-yaml.js","F. Local caches","2727"
"node_modules\js-yaml\dist\js-yaml.js","F. Local caches","110971"
"node_modules\js-yaml\dist\js-yaml.min.js","F. Local caches","42145"
"node_modules\js-yaml\lib\js-yaml.js","F. Local caches","1665"
"node_modules\js-yaml\lib\js-yaml\common.js","F. Local caches","1177"
"node_modules\js-yaml\lib\js-yaml\dumper.js","F. Local caches","27488"
"node_modules\js-yaml\lib\js-yaml\exception.js","F. Local caches","1024"
"node_modules\js-yaml\lib\js-yaml\loader.js","F. Local caches","44871"
"node_modules\js-yaml\lib\js-yaml\mark.js","F. Local caches","1562"
"node_modules\js-yaml\lib\js-yaml\schema.js","F. Local caches","2753"
"node_modules\js-yaml\lib\js-yaml\type.js","F. Local caches","1586"
"node_modules\js-yaml\lib\js-yaml\schema\core.js","F. Local caches","362"
"node_modules\js-yaml\lib\js-yaml\schema\default_full.js","F. Local caches","610"
"node_modules\js-yaml\lib\js-yaml\schema\default_safe.js","F. Local caches","601"
"node_modules\js-yaml\lib\js-yaml\schema\failsafe.js","F. Local caches","278"
"node_modules\js-yaml\lib\js-yaml\schema\json.js","F. Local caches","586"
"node_modules\js-yaml\lib\js-yaml\type\binary.js","F. Local caches","3274"
"node_modules\js-yaml\lib\js-yaml\type\bool.js","F. Local caches","971"
"node_modules\js-yaml\lib\js-yaml\type\float.js","F. Local caches","2840"
"node_modules\js-yaml\lib\js-yaml\type\int.js","F. Local caches","4066"
"node_modules\js-yaml\lib\js-yaml\type\map.js","F. Local caches","190"
"node_modules\js-yaml\lib\js-yaml\type\merge.js","F. Local caches","230"
"node_modules\js-yaml\lib\js-yaml\type\null.js","F. Local caches","761"
"node_modules\js-yaml\lib\js-yaml\type\omap.js","F. Local caches","1023"
"node_modules\js-yaml\lib\js-yaml\type\pairs.js","F. Local caches","1084"
"node_modules\js-yaml\lib\js-yaml\type\seq.js","F. Local caches","191"
"node_modules\js-yaml\lib\js-yaml\type\set.js","F. Local caches","547"
"node_modules\js-yaml\lib\js-yaml\type\str.js","F. Local caches","189"
"node_modules\js-yaml\lib\js-yaml\type\timestamp.js","F. Local caches","2571"
"node_modules\js-yaml\lib\js-yaml\type\js\function.js","F. Local caches","2819"
"node_modules\js-yaml\lib\js-yaml\type\js\regexp.js","F. Local caches","1572"
"node_modules\js-yaml\lib\js-yaml\type\js\undefined.js","F. Local caches","573"
"node_modules\jsc-safe-url\index.d.ts","F. Local caches","173"
"node_modules\jsc-safe-url\index.js","F. Local caches","3025"
"node_modules\jsc-safe-url\LICENSE","F. Local caches","641"
"node_modules\jsc-safe-url\package.json","F. Local caches","751"
"node_modules\jsc-safe-url\README.md","F. Local caches","1454"
"node_modules\jsesc\jsesc.js","F. Local caches","8908"
"node_modules\jsesc\LICENSE-MIT.txt","F. Local caches","1077"
"node_modules\jsesc\package.json","F. Local caches","1359"
"node_modules\jsesc\README.md","F. Local caches","14215"
"node_modules\jsesc\bin\jsesc","F. Local caches","3833"
"node_modules\jsesc\man\jsesc.1","F. Local caches","2888"
"node_modules\json5\LICENSE.md","F. Local caches","1145"
"node_modules\json5\package.json","F. Local caches","1916"
"node_modules\json5\README.md","F. Local caches","10419"
"node_modules\json5\dist\index.js","F. Local caches","58620"
"node_modules\json5\dist\index.min.js","F. Local caches","31631"
"node_modules\json5\dist\index.min.mjs","F. Local caches","29473"
"node_modules\json5\dist\index.mjs","F. Local caches","46428"
"node_modules\json5\lib\cli.js","F. Local caches","3592"
"node_modules\json5\lib\index.d.ts","F. Local caches","103"
"node_modules\json5\lib\index.js","F. Local caches","143"
"node_modules\json5\lib\parse.d.ts","F. Local caches","533"
"node_modules\json5\lib\parse.js","F. Local caches","22402"
"node_modules\json5\lib\register.js","F. Local caches","374"
"node_modules\json5\lib\require.js","F. Local caches","163"
"node_modules\json5\lib\stringify.d.ts","F. Local caches","4157"
"node_modules\json5\lib\stringify.js","F. Local caches","6983"
"node_modules\json5\lib\unicode.d.ts","F. Local caches","124"
"node_modules\json5\lib\unicode.js","F. Local caches","15815"
"node_modules\json5\lib\util.d.ts","F. Local caches","292"
"node_modules\json5\lib\util.js","F. Local caches","885"
"node_modules\kleur\index.js","F. Local caches","2514"
"node_modules\kleur\kleur.d.ts","F. Local caches","813"
"node_modules\kleur\license","F. Local caches","1114"
"node_modules\kleur\package.json","F. Local caches","646"
"node_modules\kleur\readme.md","F. Local caches","4806"
"node_modules\lan-network\CHANGELOG.md","F. Local caches","2124"
"node_modules\lan-network\LICENSE.md","F. Local caches","1067"
"node_modules\lan-network\package.json","F. Local caches","2431"
"node_modules\lan-network\README.md","F. Local caches","1093"
"node_modules\lan-network\dist\lan-network-cli.d.ts","F. Local caches","20"
"node_modules\lan-network\dist\lan-network-cli.js","F. Local caches","3379"
